geoname_id,country,region
2146971,AS,04
2146987,AS,04
2146992,AS,04
2146997,AS,04
2147007,AS,02
2147023,AS,02
2147035,AS,02
2147042,AS,02
2147070,AS,07
2147085,AS,02
2147092,AS,04
2147134,AS,02
2147139,AS,07
2147140,AS,07
2147148,AS,02
2147150,AS,02
2147158,AS,06
2147172,AS,02
2147180,AS,02
2147197,AS,07
2147234,AS,02
2147265,AS,07
2147273,AS,07
2147276,AS,07
2147280,AS,02
2147291,AS,06
2147312,AS,02
2147336,AS,04
2147344,AS,06
2147347,AS,04
2147357,AS,07
2147381,AS,02
2147417,AS,07
2147421,AS,04
2147487,AS,07
2147497,AS,02
2147518,AS,04
2147545,AS,07
2147551,AS,02
2147558,AS,04
2147618,AS,02
2147714,AS,02
2147717,AS,07
2147756,AS,07
2147798,AS,02
2147821,AS,02
2147826,AS,07
2147849,AS,04
2147864,AS,07
2147892,AS,04
2147914,AS,07
2147934,AS,06
2148033,AS,02
2148070,AS,04
2148086,AS,07
2148120,AS,07
2148132,AS,06
2148138,AS,06
2148239,AS,07
2148333,AS,02
2148344,AS,07
2148431,AS,07
2148499,AS,04
2148503,AS,02
2148507,AS,04
2148513,AS,04
2148528,AS,06
2148532,AS,07
2148582,AS,02
2148588,AS,07
2148591,AS,07
2148627,AS,04
2148649,AS,02
2148760,AS,02
2148770,AS,06
2148780,AS,07
2148846,AS,02
2148876,AS,07
2148928,AS,04
2148996,AS,02
2148997,AS,02
2149100,AS,06
2149106,AS,07
2149116,AS,06
2149128,AS,07
2149132,AS,07
2149138,AS,06
2149141,AS,02
2149142,AS,07
2149159,AS,02
2149208,AS,07
2149240,AS,07
2149241,AS,07
2149254,AS,06
2149271,AS,02
2149349,AS,04
2149475,AS,08
2149532,AS,07
2149586,AS,04
2149587,AS,07
2149645,AS,07
2149673,AS,02
2149687,AS,06
2149797,AS,07
2149799,AS,07
2149847,AS,02
2149909,AS,07
2149936,AS,07
2149964,AS,07
2149970,AS,02
2149975,AS,07
2150060,AS,06
2150093,AS,07
2150096,AS,02
2150106,AS,02
2150124,AS,07
2150126,AS,04
2150163,AS,02
2150206,AS,07
2150216,AS,04
2150234,AS,07
2150253,AS,07
2150482,AS,04
2150483,AS,04
2150492,AS,06
2150521,AS,04
2150615,AS,07
2150625,AS,02
2150644,AS,06
2150645,AS,02
2150650,AS,04
2150653,AS,06
2150654,AS,07
2150658,AS,07
2150660,AS,07
2150669,AS,02
2150679,AS,06
2150687,AS,07
2150716,AS,07
2150759,AS,07
2150764,AS,02
2150765,AS,07
2150767,AS,02
2150768,AS,02
2150788,AS,07
2150791,AS,02
2150817,AS,07
2150888,AS,02
2150894,AS,07
2150906,AS,02
2151038,AS,07
2151057,AS,04
2151061,AS,02
2151096,AS,02
2151107,AS,07
2151109,AS,04
2151120,AS,07
2151123,AS,02
2151127,AS,06
2151129,AS,02
2151146,AS,07
2151157,AS,02
2151174,AS,07
2151187,AS,04
2151215,AS,06
2151216,AS,07
2151424,AS,04
2151430,AS,04
2151437,AS,04
2151443,AS,02
2151449,AS,07
2151455,AS,07
2151457,AS,04
2151485,AS,02
2151513,AS,04
2151522,AS,02
2151558,AS,06
2151560,AS,07
2151566,AS,04
2151574,AS,07
2151575,AS,07
2151576,AS,07
2151587,AS,06
2151629,AS,07
2151642,AS,07
2151649,AS,07
2151650,AS,05
2151651,AS,05
2151678,AS,07
2151682,AS,02
2151697,AS,02
2151716,AS,07
2151718,AS,07
2151737,AS,05
2151776,AS,04
2151886,AS,04
2151892,AS,04
2151898,AS,07
2151904,AS,07
2151905,AS,04
2151924,AS,02
2151932,AS,02
2151935,AS,07
2151943,AS,07
2151955,AS,04
2151997,AS,07
2151998,AS,04
2152008,AS,07
2152033,AS,02
2152037,AS,02
2152071,AS,02
2152179,AS,02
2152272,AS,06
2152274,AS,04
2152279,AS,07
2152286,AS,02
2152329,AS,02
2152339,AS,02
2152351,AS,07
2152361,AS,02
2152367,AS,07
2152388,AS,04
2152454,AS,07
2152490,AS,04
2152548,AS,02
2152551,AS,07
2152558,AS,07
2152592,AS,07
2152593,AS,07
2152609,AS,07
2152621,AS,07
2152625,AS,02
2152653,AS,06
2152659,AS,02
2152667,AS,07
2152668,AS,02
2152671,AS,02
2152676,AS,07
2152681,AS,04
2152683,AS,07
2152686,AS,07
2152710,AS,07
2152711,AS,07
2152740,AS,06
2152750,AS,04
2152799,AS,02
2152812,AS,04
2152815,AS,07
2152819,AS,07
2152820,AS,02
2152900,AS,04
2152917,AS,02
2152918,AS,04
2152952,AS,07
2153043,AS,04
2153082,AS,04
2153168,AS,04
2153210,AS,02
2153259,AS,02
2153298,AS,02
2153301,AS,04
2153335,AS,02
2153336,AS,02
2153346,AS,07
2153359,AS,04
2153385,AS,04
2153391,AS,06
2153467,AS,02
2153471,AS,02
2153473,AS,05
2153483,AS,02
2153484,AS,06
2153494,AS,06
2153496,AS,02
2153596,AS,02
2153618,AS,02
2153623,AS,07
2153650,AS,04
2153657,AS,07
2153662,AS,02
2153720,AS,07
2153770,AS,07
2153773,AS,04
2153775,AS,04
2153778,AS,02
2153784,AS,07
2153829,AS,07
2153836,AS,07
2153873,AS,02
2153887,AS,04
2153924,AS,04
2153925,AS,04
2153930,AS,04
2153950,AS,07
2153951,AS,07
2153952,AS,07
2154050,AS,04
2154088,AS,07
2154108,AS,02
2154130,AS,02
2154162,AS,07
2154172,AS,07
2154176,AS,04
2154178,AS,04
2154219,AS,02
2154261,AS,04
2154355,AS,07
2154386,AS,07
2154420,AS,07
2154444,AS,02
2154445,AS,06
2154447,AS,02
2154481,AS,07
2154496,AS,07
2154537,AS,02
2154544,AS,02
2154545,AS,06
2154616,AS,07
2154618,AS,07
2154624,AS,02
2154656,AS,04
2154660,AS,02
2154670,AS,07
2154720,AS,07
2154723,AS,07
2154787,AS,02
2154796,AS,07
2154812,AS,04
2154849,AS,02
2154854,AS,04
2154863,AS,07
2154913,AS,02
2154949,AS,02
2154958,AS,04
2154962,AS,07
2154997,AS,07
2155001,AS,07
2155092,AS,02
2155115,NF,00
2155119,AS,02
2155126,AS,02
2155132,AS,04
2155135,AS,04
2155164,AS,07
2155175,AS,04
2155204,AS,07
2155321,AS,02
2155383,AS,07
2155386,AS,02
2155392,AS,06
2155393,AS,07
2155400,AS,02
2155404,AS,02
2155411,AS,07
2155412,AS,02
2155415,AS,06
2155416,AS,06
2155424,AS,04
2155427,AS,07
2155454,AS,04
2155472,AS,02
2155491,AS,02
2155526,AS,07
2155529,AS,07
2155542,AS,04
2155562,AS,02
2155602,AS,07
2155647,AS,07
2155683,AS,07
2155693,AS,02
2155710,AS,02
2155717,AS,07
2155718,AS,07
2155720,AS,07
2155731,AS,02
2155737,AS,07
2155742,AS,02
2155745,AS,02
2155772,AS,02
2155783,AS,02
2155787,AS,04
2155796,AS,05
2155832,AS,07
2155845,AS,04
2155858,AS,02
2155861,AS,07
2155862,AS,04
2155878,AS,07
2155892,AS,02
2155907,AS,07
2155927,AS,07
2156030,AS,04
2156034,AS,02
2156049,AS,02
2156062,AS,02
2156067,AS,07
2156069,AS,02
2156087,AS,07
2156157,AS,04
2156240,AS,04
2156298,AS,02
2156307,AS,02
2156340,AS,07
2156345,AS,02
2156404,AS,02
2156480,AS,04
2156492,AS,07
2156498,AS,02
2156501,AS,02
2156506,AS,04
2156524,AS,04
2156546,AS,04
2156548,AS,04
2156563,AS,07
2156578,AS,07
2156590,AS,07
2156636,AS,04
2156643,AS,05
2156652,AS,07
2156658,AS,04
2156663,AS,07
2156666,AS,07
2156669,AS,07
2156671,AS,02
2156679,AS,07
2156681,AS,04
2156683,AS,04
2156695,AS,07
2156722,AS,07
2156772,AS,04
2156777,AS,02
2156783,AS,04
2156813,AS,02
2156825,AS,07
2156834,AS,02
2156850,AS,07
2156851,AS,02
2156853,AS,02
2156878,AS,07
2156890,AS,02
2156897,AS,07
2156927,AS,02
2156933,AS,07
2156934,AS,04
2156942,AS,07
2156977,AS,07
2156980,AS,05
2156981,AS,07
2156992,AS,02
2157013,AS,02
2157026,AS,07
2157056,AS,07
2157060,AS,02
2157078,AS,02
2157090,AS,06
2157107,AS,04
2157109,AS,04
2157123,AS,07
2157145,AS,04
2157157,AS,04
2157161,AS,07
2157166,AS,04
2157167,AS,07
2157172,AS,02
2157182,AS,07
2157199,AS,07
2157239,AS,07
2157243,AS,02
2157247,AS,05
2157272,AS,02
2157331,AS,04
2157343,AS,07
2157355,AS,02
2157373,AS,02
2157380,AS,04
2157388,AS,02
2157410,AS,07
2157487,AS,07
2157495,AS,02
2157508,AS,02
2157567,AS,07
2157601,AS,02
2157635,AS,07
2157652,AS,05
2157654,AS,07
2157678,AS,04
2157694,AS,04
2157698,AS,07
2157705,AS,07
2157926,AS,02
2157947,AS,04
2157995,AS,02
2158020,AS,02
2158035,AS,07
2158051,AS,07
2158082,AS,02
2158104,AS,07
2158106,AS,07
2158109,AS,07
2158128,AS,02
2158130,AS,02
2158145,AS,07
2158151,AS,07
2158177,AS,07
2158204,AS,07
2158220,AS,02
2158307,AS,07
2158494,AS,04
2158504,AS,02
2158509,AS,02
2158520,AS,02
2158538,AS,02
2158561,AS,07
2158562,AS,04
2158574,AS,02
2158576,AS,02
2158610,AS,07
2158626,AS,02
2158632,AS,02
2158651,AS,02
2158663,AS,07
2158669,AS,07
2158724,AS,07
2158731,AS,04
2158744,AS,06
2158745,AS,04
2158767,AS,04
2158777,AS,04
2158812,AS,04
2158839,AS,07
2158867,AS,02
2158868,AS,04
2158874,AS,02
2158877,AS,02
2158883,AS,02
2158904,AS,06
2158915,AS,07
2158916,AS,07
2158931,AS,07
2158952,AS,07
2158964,AS,07
2158977,AS,07
2158983,AS,04
2159006,AS,04
2159018,AS,02
2159045,AS,02
2159072,AS,04
2159093,AS,06
2159131,AS,07
2159141,AS,07
2159177,AS,07
2159185,AS,02
2159194,AS,02
2159220,AS,04
2159231,AS,07
2159256,AS,07
2159291,AS,07
2159318,AS,07
2159372,AS,02
2159424,AS,04
2159432,AS,06
2159497,AS,07
2159545,AS,07
2159550,AS,02
2159592,AS,07
2159605,AS,07
2159622,NF,00
2159648,AS,06
2159650,AS,07
2159654,AS,02
2159683,AS,06
2159729,AS,04
2159732,AS,04
2159734,AS,04
2159738,AS,07
2159761,AS,07
2159774,AS,02
2159795,AS,07
2159851,AS,02
2160015,AS,04
2160053,AS,02
2160063,AS,02
2160070,AS,02
2160113,AS,06
2160114,AS,02
2160120,AS,02
2160187,AS,06
2160188,AS,07
2160258,AS,02
2160277,AS,06
2160297,AS,02
2160299,AS,02
2160308,AS,07
2160336,AS,07
2160339,AS,07
2160367,AS,06
2160386,AS,02
2160399,AS,06
2160413,AS,02
2160445,AS,07
2160477,AS,02
2160484,AS,04
2160493,AS,02
2160499,AS,02
2160517,AS,06
2160519,AS,06
2160523,AS,06
2160546,AS,02
2160560,AS,07
2160567,AS,02
2160582,AS,07
2160602,AS,07
2160625,AS,02
2160645,AS,04
2160706,AS,07
2160735,AS,07
2160744,AS,02
2160774,AS,02
2160782,AS,04
2160864,AS,06
2160880,AS,02
2160885,AS,07
2160910,AS,07
2160914,AS,04
2160922,AS,02
2160931,AS,02
2160937,AS,02
2160944,AS,04
2161029,AS,02
2161034,AS,07
2161068,AS,07
2161106,AS,07
2161135,AS,02
2161152,AS,07
2161185,AS,02
2161235,AS,04
2161251,AS,02
2161291,AS,04
2161303,AS,02
2161311,AS,06
2161312,AS,07
2161314,NF,00
2161315,AS,04
2161318,AS,04
2161335,AS,02
2161351,AS,07
2161354,AS,07
2161376,AS,04
2161392,AS,02
2161408,AS,07
2161415,AS,07
2161418,AS,07
2161421,AS,02
2161427,AS,07
2161441,AS,04
2161466,AS,07
2161470,AS,04
2161484,AS,07
2161515,AS,02
2161517,AS,07
2161532,AS,07
2161540,AS,07
2161541,AS,02
2161587,AS,07
2161589,AS,04
2161596,AS,04
2161602,AS,02
2161608,AS,02
2161609,AS,07
2161613,AS,07
2161654,AS,02
2161658,AS,02
2161678,AS,02
2161715,AS,02
2161719,AS,07
2161762,AS,04
2161771,AS,07
2161776,AS,02
2161863,AS,02
2161868,AS,07
2161876,AS,02
2161903,AS,07
2161935,AS,02
2161976,AS,07
2161984,AS,07
2162002,AS,04
2162006,AS,05
2162019,AS,04
2162025,AS,02
2162052,AS,02
2162098,AS,04
2162250,AS,02
2162255,AS,02
2162276,AS,04
2162281,AS,02
2162402,AS,02
2162419,AS,02
2162433,AS,04
2162446,AS,02
2162546,AS,07
2162586,AS,07
2162644,AS,04
2162658,AS,07
2162659,AS,07
2162662,AS,02
2162683,AS,04
2162733,AS,02
2162737,AS,04
2162762,AS,02
2162768,AS,02
2162777,AS,02
2162781,AS,04
2162855,AS,02
2162856,AS,02
2162857,AS,07
2162873,AS,06
2162886,AS,07
2162949,AS,07
2162970,AS,07
2162976,AS,04
2162994,AS,02
2163038,AS,07
2163055,AS,07
2163137,AS,02
2163153,AS,02
2163237,AS,04
2163256,AS,02
2163270,AS,02
2163272,AS,02
2163306,AS,02
2163314,AS,02
2163355,AS,06
2163395,AS,02
2163472,AS,07
2163504,AS,07
2163514,AS,02
2163527,AS,07
2163577,AS,02
2163633,AS,04
2163641,AS,02
2163653,AS,07
2163654,AS,07
2163669,AS,02
2163684,AS,07
2163690,AS,07
2163696,AS,07
2163697,AS,02
2163701,AS,07
2163731,AS,02
2163755,AS,02
2163774,AS,02
2163782,AS,07
2163788,AS,02
2163821,AS,04
2163837,AS,07
2163855,AS,07
2163864,AS,07
2163881,AS,04
2163895,AS,02
2163910,AS,01
2163914,AS,04
2163915,AS,07
2163942,AS,07
2163953,AS,02
2163990,AS,07
2163994,AS,07
2164000,AS,04
2164025,AS,07
2164044,AS,07
2164062,AS,07
2164064,AS,01
2164104,AS,06
2164111,AS,04
2164117,AS,07
2164123,AS,02
2164129,AS,04
2164149,AS,02
2164175,AS,02
2164206,AS,02
2164225,AS,01
2164249,AS,02
2164253,AS,02
2164256,AS,07
2164352,AS,02
2164367,AS,07
2164395,AS,07
2164422,AS,02
2164451,AS,02
2164453,AS,02
2164495,AS,07
2164515,AS,07
2164536,AS,04
2164601,AS,04
2164652,AS,06
2164691,AS,02
2164694,AS,07
2164771,AS,02
2164784,AS,04
2164797,AS,04
2164802,AS,02
2164837,AS,02
2164849,AS,02
2164855,AS,02
2164883,AS,04
2164902,AS,07
2164903,AS,02
2164948,AS,07
2164966,AS,02
2164972,AS,04
2164988,AS,04
2164990,AS,04
2165025,AS,04
2165045,AS,04
2165065,AS,02
2165087,AS,04
2165159,AS,02
2165171,AS,07
2165190,AS,07
2165200,AS,07
2165225,AS,02
2165227,AS,04
2165229,AS,06
2165264,AS,07
2165291,AS,02
2165296,AS,07
2165303,AS,02
2165321,AS,07
2165326,AS,02
2165332,AS,04
2165339,AS,04
2165352,AS,04
2165399,AS,07
2165403,AS,02
2165450,AS,02
2165455,AS,04
2165458,AS,04
2165478,AS,04
2165488,AS,07
2165502,AS,07
2165526,AS,02
2165529,AS,04
2165548,AS,04
2165608,AS,04
2165692,AS,02
2165718,AS,06
2165719,AS,04
2165771,AS,07
2165782,AS,07
2165798,AS,07
2165815,AS,04
2165818,AS,04
2165821,AS,06
2165828,AS,04
2165883,AS,07
2165947,AS,02
2165995,AS,01
2165997,AS,07
2166080,AS,07
2166083,AS,04
2166113,AS,02
2166143,AS,07
2166144,AS,07
2166160,AS,06
2166271,AS,07
2166291,AS,06
2166309,AS,02
2166335,AS,02
2166336,AS,04
2166340,AS,07
2166368,AS,02
2166370,AS,07
2166453,AS,07
2166464,AS,04
2166584,AS,07
2166652,AS,07
2166675,AS,02
2166739,AS,02
2166745,AS,07
2166746,AS,04
2166767,AS,07
2166814,AS,02
2166819,AS,07
2166826,AS,02
2166833,AS,02
2166893,AS,02
2166952,AS,02
2166997,AS,02
2167004,AS,02
2167050,AS,02
2167056,AS,06
2167087,AS,07
2167134,AS,04
2167164,AS,04
2167185,AS,02
2167208,AS,07
2167230,AS,04
2167263,AS,02
2167275,AS,07
2167279,AS,07
2167280,AS,02
2167303,AS,02
2167312,AS,02
2167330,AS,02
2167333,AS,04
2167391,AS,02
2167425,AS,07
2167426,AS,04
2167444,AS,07
2167445,AS,07
2167446,AS,02
2167449,AS,07
2167450,AS,02
2167476,AS,07
2167478,AS,07
2167490,AS,04
2167503,AS,07
2167566,AS,04
2167601,AS,02
2167618,AS,04
2167630,AS,04
2167636,AS,07
2167651,AS,04
2167699,AS,02
2167744,AS,04
2167751,AS,07
2167771,AS,04
2167777,AS,02
2167791,AS,07
2167799,AS,02
2167817,AS,07
2167840,AS,02
2167873,AS,02
2167879,AS,02
2167882,AS,02
2167943,AS,02
2167949,AS,02
2167963,AS,07
2167966,AS,04
2167973,AS,07
2167978,AS,04
2167983,AS,04
2168029,AS,07
2168038,AS,02
2168041,AS,02
2168050,AS,04
2168093,AS,07
2168112,AS,02
2168164,AS,02
2168174,AS,06
2168187,AS,07
2168233,AS,07
2168305,AS,02
2168309,AS,07
2168358,AS,07
2168370,AS,07
2168371,AS,07
2168372,AS,07
2168385,AS,06
2168386,AS,07
2168405,AS,04
2168448,AS,06
2168459,AS,02
2168534,AS,02
2168537,AS,07
2168546,AS,02
2168554,AS,02
2168556,AS,02
2168574,AS,07
2168579,AS,07
2168605,AS,07
2168607,AS,07
2168623,AS,06
2168690,AS,07
2168726,AS,04
2168765,AS,04
2168807,AS,07
2168820,AS,07
2168822,AS,06
2168854,AS,07
2168919,AS,07
2168943,AS,06
2168945,AS,07
2169018,AS,07
2169033,AS,06
2169034,AS,07
2169049,AS,07
2169068,AS,02
2169113,AS,06
2169145,AS,07
2169166,AS,07
2169220,AS,04
2169237,AS,04
2169281,AS,07
2169282,AS,04
2169302,AS,02
2169314,AS,02
2169360,AS,04
2169363,AS,07
2169378,AS,02
2169386,AS,07
2169413,AS,07
2169420,AS,02
2169423,AS,02
2169460,AS,07
2169480,AS,07
2169526,AS,02
2169535,AS,04
2169537,AS,04
2169568,AS,04
2169574,AS,02
2169589,AS,06
2169656,AS,02
2169659,AS,02
2169689,AS,04
2169698,AS,07
2169736,AS,02
2169742,AS,02
2169760,AS,02
2169801,AS,02
2169817,AS,02
2169837,AS,02
2169866,AS,07
2169867,AS,07
2169868,AS,02
2169869,AS,04
2169883,AS,04
2169928,AS,02
2169956,AS,02
2169990,AS,02
2169995,AS,07
2169999,AS,07
2170002,AS,06
2170027,AS,07
2170070,AS,04
2170079,AS,07
2170089,AS,07
2170097,AS,06
2170139,AS,02
2170162,AS,07
2170217,AS,07
2170246,AS,07
2170253,AS,02
2170260,AS,02
2170261,AS,07
2170307,AS,07
2170314,AS,02
2170318,AS,04
2170357,AS,04
2170368,AS,07
2170375,AS,02
2170424,AS,04
2170427,AS,04
2170430,AS,02
2170435,AS,04
2170456,AS,02
2170485,AS,02
2170534,AS,02
2170547,AS,04
2170577,AS,02
2170581,AS,04
2170627,AS,02
2170628,AS,04
2170634,AS,02
2170648,AS,02
2170697,AS,02
2170748,AS,04
2170775,AS,07
2170796,AS,02
2170841,AS,02
2170846,AS,04
2170852,AS,02
2170880,AS,02
2170954,AS,02
2170977,AS,04
2171000,AS,07
2171019,AS,02
2171036,AS,06
2171048,AS,02
2171056,AS,07
2171069,AS,07
2171077,AS,07
2171085,AS,02
2171159,AS,07
2171168,AS,07
2171173,AS,07
2171184,AS,07
2171197,AS,02
2171213,AS,02
2171216,AS,02
2171243,AS,02
2171250,AS,07
2171257,AS,07
2171258,AS,02
2171297,AS,04
2171306,AS,04
2171320,AS,07
2171324,AS,07
2171333,AS,04
2171360,AS,04
2171365,AS,04
2171371,AS,07
2171395,AS,07
2171400,AS,07
2171452,AS,07
2171455,AS,02
2171465,AS,02
2171476,AS,06
2171507,AS,02
2171522,AS,04
2171528,AS,02
2171577,AS,02
2171586,AS,02
2171589,AS,02
2171594,AS,02
2171596,AS,04
2171619,AS,07
2171626,AS,04
2171640,AS,07
2171693,AS,07
2171694,AS,07
2171707,AS,02
2171722,AS,04
2171766,AS,02
2171845,AS,02
2171881,AS,04
2171888,AS,04
2171916,AS,04
2171924,AS,07
2171948,AS,07
2172106,AS,07
2172111,AS,02
2172125,AS,02
2172153,AS,02
2172191,AS,07
2172192,AS,07
2172219,AS,06
2172264,AS,07
2172287,AS,07
2172289,AS,07
2172293,AS,07
2172303,AS,02
2172308,AS,07
2172311,AS,02
2172336,AS,04
2172346,AS,07
2172349,AS,02
2172356,AS,04
2172389,AS,02
2172434,AS,04
2172442,AS,04
2172453,AS,02
2172476,AS,04
2172477,AS,04
2172517,AS,01
2172519,AS,02
2172540,AS,07
2172555,AS,04
2172562,AS,07
2172563,AS,02
2172586,AS,02
2172597,AS,07
2172607,AS,07
2172618,AS,01
2172621,AS,06
2172623,AS,04
2172677,AS,06
2172679,AS,04
2172683,AS,07
2172686,AS,07
2172688,AS,02
2172710,AS,04
2172728,AS,04
2172797,AS,04
2172832,AS,04
2172868,AS,04
2172874,AS,02
2172880,AS,02
2172891,AS,07
2172929,AS,07
2172930,AS,02
2172987,AS,07
2172994,AS,07
2172995,AS,02
2173041,AS,02
2173081,AS,02
2173099,AS,04
2173119,AS,07
2173121,AS,07
2173125,AS,06
2173134,AS,04
2173152,AS,04
2173194,AS,07
2173220,AS,07
2173248,AS,02
2173264,AS,04
2173306,AS,02
2173310,AS,04
2173323,AS,04
2173330,AS,07
2173346,AS,02
2173356,AS,07
2173445,AS,02
2173464,AS,07
2173511,AS,07
2173544,AS,02
2173557,AS,02
2173589,AS,07
2173592,AS,02
2173682,AS,04
2173687,AS,04
2173695,AS,04
2173712,AS,07
2173734,AS,07
2173739,AS,07
2173741,AS,07
2173771,AS,02
2173777,AS,04
2173804,AS,07
2173824,AS,02
2173861,AS,04
2173872,AS,02
2173887,AS,04
2173901,AS,04
2173911,AS,02
2173926,AS,02
2173951,AS,02
2173964,AS,07
2173976,AS,07
2173977,AS,04
2174003,AS,04
2174006,AS,02
2174031,AS,04
2174039,AS,07
2174040,AS,04
2174062,AS,04
2174066,AS,06
2174074,AS,07
2174079,AS,06
2174082,AS,04
2174104,AS,04
2174111,AS,07
2174114,AS,07
2174190,AS,02
2174204,AS,07
2174207,AS,04
2174254,AS,02
2174257,AS,07
2174307,AS,04
2174314,AS,04
2174360,AS,07
2174400,AS,02
2174406,AS,02
2174429,AS,07
2174436,AS,02
2174444,AS,04
2174467,AS,02
2174563,AS,02
2174580,AS,07
2174594,AS,02
2174615,AS,05
2174740,AS,04
2174755,AS,04
2174838,AS,07
2174839,AS,02
2174853,AS,02
2174892,AS,02
2174933,AS,04
2174976,AS,02
2174977,AS,07
2174978,AS,07
2174979,AS,02
2175022,AS,02
2175117,AS,02
2175159,AS,02
2175326,AS,04
2175338,AS,02
2175341,AS,02
2175386,AS,06
2175403,AS,04
2175408,AS,02
2175411,AS,02
2175453,AS,04
2175524,AS,02
2175527,AS,06
2175551,AS,07
2175553,AS,02
2175622,AS,04
2175650,AS,04
2175655,AS,07
2175696,AS,04
2175721,AS,07
2175760,AS,02
2175819,AS,04
2175860,AS,04
2175958,AS,06
2175974,AS,02
2175989,AS,07
2176011,AS,04
2176031,AS,07
2176046,AS,07
2176053,AS,02
2176061,AS,02
2176062,AS,02
2176065,AS,02
2176066,AS,06
2176067,AS,02
2176071,AS,05
2176081,AS,02
2176088,AS,02
2176090,AS,02
2176096,AS,02
2176122,AS,07
2176123,AS,07
2176124,AS,02
2176127,AS,04
2176187,AS,07
2176217,AS,04
2176225,AS,07
2176228,AS,07
2176245,AS,02
2176262,AS,07
2176263,AS,02
2176264,AS,04
2176295,AS,02
2176296,AS,02
2176313,AS,06
2176325,AS,07
2176329,AS,02
2176340,AS,07
2176344,AS,02
2176357,AS,07
2176358,AS,07
2176359,AS,04
2176373,AS,01
2176401,AS,02
2176406,AS,04
2176411,AS,04
2176412,AS,04
2176429,AS,07
2176433,AS,04
2176478,AS,06
2176487,AS,07
2176492,AS,07
2176495,AS,04
2176537,AS,07
2176542,AS,07
2176553,AS,04
2176566,AS,07
2176575,AS,07
2176583,AS,07
2176592,AS,02
2176632,AS,02
2176636,AS,07
2176639,AS,02
2176648,AS,02
2176682,AS,07
2176793,AS,02
2176862,AS,02
2176866,AS,02
2176868,AS,04
2176907,AS,07
2176934,AS,02
2176938,AS,07
2176947,AS,02
2176973,AS,02
2176987,AS,07
2177039,AS,07
2177052,AS,02
2177069,AS,02
2177091,AS,07
2177100,AS,07
2177113,AS,02
2177114,AS,02
2177207,AS,07
2177233,AS,07
2177251,AS,04
2177280,AS,07
2177394,AS,07
2177413,AS,04
2177426,AS,07
2177451,AS,02
2177454,AS,07
2177466,AS,05
2177471,AS,02
2177481,AS,06
2177482,AS,02
2177509,AS,07
2177512,AS,07
2177513,AS,02
2177541,AS,04
2177543,AS,02
2177546,AS,04
2177547,AS,07
2177560,AS,04
2177565,AS,02
2177571,AS,07
2177576,AS,07
2177626,AS,02
2177662,AS,04
2177671,AS,02
2177678,AS,07
2177693,AS,07
2177746,AS,02
2177756,AS,07
2177762,AS,04
2177784,AS,07
2177794,AS,04
2177806,AS,02
2177810,AS,07
2177854,AS,02
2177860,AS,02
2177872,AS,07
2177888,AS,04
2177914,AS,04
2177925,AS,07
2177942,AS,04
2177962,AS,04
2177970,AS,04
2177973,AS,02
2177992,AS,07
2177999,AS,02
2178005,AS,07
2178013,AS,04
2178044,AS,04
2178069,AS,07
2178081,AS,07
2178126,AS,07
2178136,AS,02
2178144,AS,07
2178167,AS,02
2178174,AS,02
2178180,AS,07
2178190,AS,07
2178208,AS,04
2178220,AS,04
2178224,AS,07
2178253,AS,06
2178256,AS,04
2178321,AS,04
2178351,AS,02
2178354,AS,02
2178364,AS,02
2178366,AS,02
2178377,AS,02
2178378,AS,07
2178585,BP,13
2178750,BP,09
2178753,BP,08
2178933,NZ,F8
2178948,NZ,E9
2178982,NZ,E9
2179103,NZ,G1
2179197,NZ,G3
2179328,NZ,G1
2179451,NZ,F8
2179460,NZ,E9
2179527,NZ,F8
2179532,NZ,E7
2179537,NZ,G2
2179581,NZ,F9
2179639,NZ,E7
2179670,NZ,F3
2179682,NZ,G1
2179690,NZ,F8
2179756,NZ,E7
2179867,NZ,E7
2179985,NZ,F6
2180063,NZ,F3
2180118,NZ,G2
2180167,NZ,E7
2180217,NZ,E9
2180293,NZ,G1
2180320,NZ,G2
2180443,NZ,E9
2180471,NZ,G1
2180559,NZ,F9
2180737,NZ,G1
2180831,NZ,G1
2180951,NZ,E7
2180991,NZ,F1
2180995,NZ,G1
2181022,NZ,F8
2181133,NZ,E9
2181511,NZ,G1
2181574,NZ,F2
2181625,NZ,F8
2181742,NZ,G1
2181747,NZ,G1
2181818,NZ,00
2181988,NZ,F2
2181997,NZ,00
2182010,NZ,G1
2182136,NZ,E7
2182432,NZ,G3
2182438,NZ,E9
2182501,NZ,F8
2182525,NZ,E9
2182560,NZ,E8
2182786,NZ,E9
2182871,NZ,F4
2183023,NZ,E7
2183076,NZ,F6
2183113,NZ,F6
2183310,NZ,E9
2183413,NZ,E7
2183526,NZ,F4
2183551,NZ,G3
2183774,NZ,F7
2183824,NZ,E9
2183854,NZ,G1
2184297,NZ,E9
2184361,NZ,00
2184397,NZ,G2
2184459,NZ,G1
2184512,NZ,E9
2184564,NZ,G1
2184707,NZ,F7
2184903,NZ,G2
2184904,NZ,G2
2185018,NZ,F3
2185081,NZ,F6
2185134,NZ,G2
2185148,NZ,E9
2185155,NZ,F3
2185172,NZ,F7
2185206,NZ,F7
2185245,NZ,G1
2185296,NZ,F8
2185300,NZ,G1
2185329,NZ,F2
2185445,NZ,E7
2185537,NZ,G1
2185561,NZ,F2
2185565,NZ,G1
2185587,NZ,F2
